7802,Tooele County,,,60,no,19010,NULL
7803,Tooele County,,,60,,19010,NULL
7804,Tooele County,,,60,no,19010,NULL
7805,Tooele County,,,60,,19010,NULL
7807,Tooele,,,,,,NULL
7811,Tooele,,,60,,19010,NULL
7812,Tooele,,,50,,25130,NULL
7813,Tooele,,,40,no,25130,NULL
7814,Tooele,,,40,no,25130,NULL
7815,Tooele,,,35,no,26800,NULL
7816,Tooele,,,35,no,26800,NULL
7817,Grantsville,,,40,no,8335,NULL
7818,Tooele,,,35,,26800,NULL
7819,Tooele,,,35,,21175,NULL
7821,Tooele,,,50,,3960,NULL
7822,Tooele,,,60,,,NULL
7824,Grantsville,,,,,,NULL
7826,Salt Lake County,,,45,,10350,NULL
7827,Salt Lake County,,,50,,14380,NULL
7828,Cottonwood Heights,,,50,,14380,NULL
7829,Cottonwood Heights,,,50,,14380,NULL
7830,Cottonwood Heights,,,50,,19255,NULL
7920,Kamas,,,35,,5690,NULL
7921,Kamas,,,35,,6540,NULL
8101,St. George,,,45,,13785,NULL
8102,St. George,,,35,,43000,NULL
8103,St. George,,,35,,43000,NULL
8104,St. George,,,45,,24455,NULL
8105,St. George,,,40,,23685,NULL
8106,St. George,,,40,,23685,NULL
8107,St. George,,,40,no,40340,NULL
8108,St. George,,,40,no,43000,NULL
8109,St. George,,,35,,43000,NULL
8110,St. George,,,45,,22550,NULL
8111,St. George,,,45,no,24455,NULL
8113,St. George,,,45,no,24455,NULL
8114,St. George,,,45,no,24455,NULL
8115,St. George,,,45,no,24455,NULL
8116,St. George,,,30,no,17195,NULL
8117,St. George,,,30,no,27290,NULL
8118,St. George,,,30,no,27290,NULL
8119,St. George,,,30,no,27290,NULL
8120,St. George,,,30,no,32695,NULL
8121,St. George,,,30,no,39540,NULL
8123,St. George,,,30,no,39540,NULL
8124,St. George,,,30,no,33675,NULL
8126,Washington,,,35,no,16935,NULL
8131,St. George,,,35,no,1300,NULL
8150,Hurricane,,,55,no,21410,NULL
8151,Hurricane,,,55,no,28075,NULL
8152,Hurricane,,,55,no,28075,NULL
8153,Hurricane,,,55,no,28075,NULL
8154,Hurricane,,,45,no,28075,NULL
8155,Hurricane,,,45,no,28075,NULL
8156,Hurricane,,,40,no,28075,NULL
8157,Hurricane,,,30,no,28075,NULL
8158,Hurricane,,,30,no,28075,NULL
8160,Hurricane,x,,40,no,,NULL
8161,Hurricane,x,,55,no,,NULL
8162,Hurricane,,,60,no,12000,NULL
8170,LaVerkin,,,40,no,12470,NULL
8171,LaVerkin,,,50,no,12470,NULL
8175,St. George,,,35,no,19225,NULL
8201,Cedar City,,x,50,no,11025,NULL
8202,Cedar City,,,45,no,23740,NULL
8203,Cedar City,,,45,no,23740,NULL
8204,Cedar City,,,45,no,19135,NULL
8205,Cedar City,,,45,no,12460,NULL
8206,Cedar City,,,45,,19135,NULL
8207,Cedar City,,,45,,19135,NULL
8208,Cedar City,,,35,no,18590,NULL
8209,Cedar City,,,30,no,16535,NULL
8210,Cedar City,,,30,,16535,NULL
8211,Cedar City,,,45,no,16630,NULL
8212,Cedar City,,,45,,11980,NULL
8213,Cedar City,,,45,no,4540,NULL
8215,Cedar City,,,45,no,19135,NULL
8216,Cedar City,,,45,no,23740,NULL
8217,Cedar City,x,,45,no,,NULL
8218,Cedar City,,,35,no,12420,NULL
8219,Cedar City,,,50,no,11025,NULL
8220,Cedar City,,,35,no,15945,NULL
8221,Cedar City,,,35,no,15945,NULL
8222,Cedar City,,,45,no,15945,NULL
8223,Cedar City,,,45,no,11025,NULL
8224,Cedar City,,,45,no,11025,NULL
8225,Cedar City,,,30,no,8790,NULL
8226,Cedar City,,,30,no,8545,NULL
8227,Cedar City,,,30,,8790,NULL
8228,Cedar City,,,30,no,8545,NULL
8229,Cedar City,,,30,no,,NULL
8231,Cedar City,,,45,,29000,NULL
8279,Bryce Canyon,,,35,no,2110,NULL
8280,Beaver,,,35,no,6315,NULL
8282,Kanab,,,35,no,8785,NULL
8283,Kanab,,,30,no,8785,NULL
8301,Moab,,,30,no,11370,NULL
8302,Moab,,,30,no,15155,NULL
8303,Moab,,,30,no,15155,NULL
8304,Moab,,,30,no,15155,NULL
8305,Moab,,,35,no,15155,NULL
8306,Moab,,,45,no,15155,NULL
8307,Moab,,,45,no,11370,NULL
8308,Moab,,,45,,9595,NULL
8309,Moab,,,30,,15155,NULL
8310,Moab,x,,35,,15155,NULL
8311,Grand County,,,65,,,NULL
8312,Moab,,,45,,,NULL
8313,Grand County,,,55,,7800,NULL
8314,Moab,,,,no,,NULL
8315,Moab,,,,no,,NULL
8350,Monticello,,,30,,5920,NULL
8401,Richfield,,,30,no,9010,NULL
8402,Richfield,,,30,no,15195,NULL
8403,Richfield,,,45,no,15195,NULL
8404,Richfield,,,45,no,15195,NULL
8405,Richfield,,,45,no,15195,NULL
8406,Richfield,,,45,no,,NULL
8407,Richfield,,,30,no,13000,NULL
8408,Richfield,,,30,no,18000,NULL
8450,Ephraim,,,35,no,8495,NULL
8452,Mt. Pleasant,,,35,no,4185,NULL
8454,Salina,,,35,no,7545,NULL
8456,Delta,,,30,no,5135,NULL
8500,Price,,,40,,11970,NULL
8501,Price,,,45,,10500,NULL
8502,Price,,,30,no,10500,NULL
8503,Price,,,40,no,8385,NULL
8504,Price,,,30,no,10085,NULL
8505,Price,,,30,no,9205,NULL
8508,Price,,,40,no,8385,NULL
8510,Price,,,30,no,11845,NULL
8511,Price,,,40,no,11970,NULL
8512,Price,,,30,,11845,NULL
8520,Wellington,,,40,no,7985,NULL
8550,Huntington,,,35,no,6870,NULL
